samples,acc,prec,rec,fpr,buckets
226270,0.972,0.9965337954939342,0.956738768718802,0.005012531328320802,24.0
227270,0.972,0.9959677419354839,0.9673629242819843,0.01282051282051282,24.0
228270,0.979,1.0,0.9613970588235294,0.0,24.0
229270,0.983,0.992,0.9744597249508841,0.008146639511201629,24.0
230270,0.975,0.9942418426103646,0.9592592592592593,0.006521739130434782,24.0
231270,0.972,0.988950276243094,0.960644007155635,0.013605442176870748,24.0
232270,0.966,0.9944979367262724,0.9601593625498008,0.016194331983805668,24.0
233270,0.97,0.9907235621521335,0.9552772808586762,0.011337868480725623,24.0
234270,0.968,0.9925650557620818,0.9501779359430605,0.0091324200913242,24.0
235270,0.964,0.990234375,0.9423791821561338,0.010822510822510822,24.0
236270,0.965,0.9951219512195122,0.9503105590062112,0.008426966292134831,24.0
237270,0.974,0.9926578560939795,0.96987087517934,0.0165016501650165,24.0
238270,0.934,0.9922330097087378,0.8917975567190227,0.00936768149882904,24.0
239270,0.956,0.9917763157894737,0.9392523364485982,0.013966480446927373,24.0
240270,0.97,0.9963768115942029,0.9515570934256056,0.004739336492890996,24.0
241270,0.973,0.9963503649635036,0.9562171628721541,0.004662004662004662,24.0
242270,0.975,0.9968,0.9643962848297214,0.005649717514124294,24.0
243270,0.965,0.9979338842975206,0.9342359767891683,0.002070393374741201,24.0
244270,0.973,0.9961464354527938,0.9538745387453874,0.004366812227074236,24.0
245270,0.964,0.9928952042628775,0.9458544839255499,0.009779951100244499,24.0
246270,0.969,0.9978947368421053,0.9404761904761905,0.0020161290322580645,24.0
247270,0.959,0.9967793880837359,0.9407294832826748,0.005847953216374269,24.0
248270,0.933,0.9955156950672646,0.8722986247544204,0.004073319755600814,24.0
249270,0.969,0.9934924078091106,0.9423868312757202,0.005836575875486381,24.0
250270,0.971,0.9925233644859813,0.9550359712230215,0.009009009009009009,24.0
251270,0.961,0.998272884283247,0.9383116883116883,0.0026041666666666665,24.0
252270,0.946,0.9980988593155894,0.9083044982698962,0.002369668246445498,24.0
253270,0.949,1.0,0.9126712328767124,0.0,24.0
254270,0.941,0.9946236559139785,0.9083469721767594,0.007712082262210797,24.0
255270,0.959,0.9903288201160542,0.9343065693430657,0.011061946902654867,24.0
256270,0.922,0.9984591679506933,0.8937931034482759,0.0036363636363636364,24.0
257270,0.963,1.0,0.946376811594203,0.0,24.0
258270,0.966,0.9983050847457627,0.9469453376205788,0.0026455026455026454,24.0
259270,0.963,0.9971509971509972,0.9523809523809523,0.007547169811320755,24.0
260270,0.968,0.9971056439942113,0.9582753824756607,0.0071174377224199285,24.0
261270,0.972,0.9984962406015038,0.9609261939218524,0.003236245954692557,24.0
262270,0.966,1.0,0.9543624161073826,0.0,24.0
263270,0.962,0.9972489683631361,0.9526938239159002,0.008368200836820083,24.0
264270,0.956,0.9968203497615262,0.9372197309417041,0.006042296072507553,24.0
265270,0.968,0.9925595238095238,0.9610951008645533,0.016339869281045753,24.0
266270,0.949,0.9926900584795322,0.9365517241379311,0.01818181818181818,24.0
267270,0.9604863221884499,0.9939668174962293,0.9495677233429395,0.013651877133105802,24.0
